Ionization_Mode,DTXSID,CASRN,Preferred_Name,mean_RT,n_Repeated_Hits,DTXSID_Isomer,Observed_Isomer,Isomer_Number,Isomer_Order,Questionable_Hit,Corrected_HighConc,Corrected_MidConc,Corrected_LowConc,mean_High_Intensity,mean_Mid_Intensity,mean_Low_Intensity,std_High_Intensity,std_Mid_Intensity,std_Low_Intensity,RF_HighConc,RF_MedConc,RF_LowConc,RF_Average,log_RF_Average,SMILES,QSAR_READY_SMILES,Desalted SMILES,E QSPR,S QSPR,A QSPR,B QSPR,V,L QSPR,MW,Ncharges,C,Cl,F,N,O,S,H,Br,I,P,RNH2,R2NH,R3N,ROPO3,ROH,RCHO,RCOR,RCOOH,RCOOR,ROR,RCCH,RCN,RINGS,AROMATIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID3038939,754-91-6,PFOSA,11.5,1,0,0,,,0,0.49,0.122,0.024,7105693,1600233,281850,,,,14501414.29,13116663.93,11743750,13120609.41,7.12,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.69,-0.13,0.51,0.72,1.9174,4.567,497.1289544,0,8,0,17,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID3041372,88-86-8,"2,5-Dichloro-3-nitrobenzoic acid",0.97,1,0,0,,,0,0.392,0.0976,0.0192,752888,207510,,,,,1920632.653,2126127.049,,2023379.851,6.31,OC(=O)C1=C(Cl)C(=CC(Cl)=C1)[N+]([O-])=O,OC(=O)C1=C(Cl)C(=CC(Cl)=C1)[N+]([O-])=O,OC(=O)C1=C(Cl)C(=CC(Cl)=C1)[N]([O])=O,1.26,1.63,0.46,0.9,1.3507,7.048,232.9852,0,7,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID3042180,3567-62-2,"N-(3,4-Dichlorophenyl)-N'-methylurea",5.88,1,0,0,,,0,0.49,0.122,0.024,17729208,4672378,857591,,,,36182057.14,38298180.33,35732958.33,36737731.93,7.57,CNC(=O)NC1=CC(Cl)=C(Cl)C=C1,CNC(=O)NC1=CC(Cl)=C(Cl)C=C1,CNC(=O)NC1=CC(Cl)=C(Cl)C=C1,1.27,1.52,0.65,0.7,1.4583,7.236,211.0044,0,8,2,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID3042188,1792-17-2,"N,N'-Dibutylurea",5.03,1,0,0,,,0,0.294,0.0732,0.0144,168217,42323,,,,,572166.6667,578183.0601,,575174.8634,5.76,CCCCNC(=O)NCCCC,CCCCNC(=O)NCCCC,CCCCNC(=O)NCCCC,0.37,1.5,0.57,0.42,1.592,5.999,152.1091,0,9,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID3042394,130-14-3,Sodium 1-naphthalenesulfonate,0.92,1,0,0,,,0,0.49,0.122,0.024,876470,425195,144725,,,,1788714.286,3485204.918,6030208.333,3768042.512,6.58,[Na+].[O-]S(=O)(=O)C1=CC=CC2=C1C=CC=C2,OS(=O)(=O)C1=CC=CC2=C1C=CC=C2,[O]S(=O)(=O)C1=CC=CC2=C1C=CC=C2,1.48,1.92,0,0.9,1.4035,7.667,200.1702,0,10,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID3044203,112529-15-4,Pioglitazone hydrochloride,7.98,3,0,0,,,0,0.49,0.122,0.024,1096636,487446,293538,1191319,660021,,2238032.653,3995459.016,12230750,6154747.223,6.79,Cl.CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1,CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1,CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1,2.24,2.41,0.53,1.49,2.6551,13.12,336.2799,0,19,0,0,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID3044544,135-65-9,3-Hydroxy-N-(3-nitrophenyl)naphthalene-2-carboxamide,9.63,1,0,0,,,0,0.49,0.122,0.024,33831563,8472941,1277518,,,,69044006.12,69450336.07,53229916.67,63908086.28,7.81,OC1=CC2=C(C=CC=C2)C=C1C(=O)NC1=CC=CC(=C1)[N+]([O-])=O,OC1=CC2=C(C=CC=C2)C=C1C(=O)NC1=CC=CC(=C1)[N+]([O-])=O,OC1=CC2=C(C=CC=C2)C=C1C(=O)NC1=CC=CC(=C1)[N]([O])=O,2.58,2.3,0.79,1.31,2.1825,11.945,296.1929,0,17,0,0,2,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID3044960,57609-64-0,"Propane-1,3-diyl bis(4-aminobenzoate)",4.29,1,0,0,,,0,0.49,0.122,0.024,253475,116458,,,,,517295.9184,954573.7705,,735934.8444,5.87,NC1=CC=C(C=C1)C(=O)OCCCOC(=O)C1=CC=C(N)C=C1,NC1=CC=C(C=C1)C(=O)OCCCOC(=O)C1=CC=C(N)C=C1,NC1=CC=C(C=C1)C(=O)OCCCOC(=O)C1=CC=C(N)C=C1,2.01,2.69,0.55,1.36,2.3771,11.822,296.1929,0,17,0,0,2,4,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID3047263,349495-42-7,PharmaGSID_47263,3.62,1,0,0,,,0,0.49,0.122,0.024,1146276,455539,105767,,,,2339338.776,3733926.23,4406958.333,3493407.779,6.54,CCN1N=C(C)C2=C1C(=O)NCC(=N2)C1=CC=C(O)C=C1,CCN1N=C(C)C2=C1C(=O)NCC(=N2)C1=CC=C(O)C=C1,CCN1N=C(C)C2=C1C(=O)NCC(=N2)C1=CC=C(O)C=C1,2.29,2.06,0.87,1.54,2.1119,11.256,268.1861,0,15,0,0,4,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID3047265,NOCAS_47265,CP-471358,4.74,1,0,0,,,0,0.49,0.122,0.024,406367,134756,,,,,829320.4082,1104557.377,,966938.8926,5.99,ONC(=O)C1(CCCC1)N(CCC(O)=O)S(=O)(=O)C1=CC=C(OC2=CC=C(F)C=C2)C=C1,ONC(=O)C1(CCCC1)N(CCC(O)=O)S(=O)(=O)C1=CC=C(OC2=CC=C(F)C=C2)C=C1,ONC(=O)C1(CCCC1)N(CCC(O)=O)S(=O)(=O)C1=CC=C(OC2=CC=C(F)C=C2)C=C1,2.18,3.7,1.22,1.83,3.1894,14.992,443.2973032,0,21,0,1,2,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID3048520,625114-41-2,Piragliatin,3.51,1,0,0,,,0,0.183,0.061,0.01525,1305403,434236,83450,,,,7133349.727,7118622.951,5472131.148,6574701.275,6.82,CS(=O)(=O)C1=CC=C(C=C1Cl)[C@@H](C[C@H]1CCC(=O)C1)C(=O)NC1=NC=CN=C1,CS(=O)(=O)C1=CC=C(C=C1Cl)C(CC1CCC(=O)C1)C(=O)NC1=NC=CN=C1,CS(=O)(=O)C1=CC=C(C=C1Cl)[C@@H](C[C@H]1CCC(=O)C1)C(=O)NC1=NC=CN=C1,2.41,3.42,0.38,2.14,2.936,14.692,403.75488,0,19,1,0,3,4,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID4020290,50892-23-4,Pirinixic acid,6.06,1,0,0,,,0,0.49,0.122,0.024,720742,254983,49141,,,,1470902.041,2090024.59,2047541.667,1869489.433,6.27,CC1=C(C)C(NC2=NC(SCC(O)=O)=NC(Cl)=C2)=CC=C1,CC1=C(C)C(NC2=NC(SCC(O)=O)=NC(Cl)=C2)=CC=C1,CC1=C(C)C(NC2=NC(SCC(O)=O)=NC(Cl)=C2)=CC=C1,2.17,2.41,0.7,1.11,2.2657,11.504,309.6867,0,14,1,0,3,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID4020371,80-08-0,Dapsone,0.8,1,0,0,,,0,0.49,0.122,0.024,37133,,,,,,75781.63265,,,75781.63265,4.88,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,2.21,2.85,0.55,1.2,1.8047,10.199,236.2056,0,12,0,0,2,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID4021559,728-40-5,"2,6-Di-tert-butyl-4-nitrophenol",11.43,1,0,0,,,0,0.49,0.122,0.024,25406150,6818890,1153064,,,,51849285.71,55892540.98,48044333.33,51928720.01,7.72,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)[N+]([O-])=O,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)[N+]([O-])=O,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)[N]([O])=O,0.99,1.03,0.41,0.94,2.0765,7.763,230.1547,0,14,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID4022311,485-72-3,Formononetin,5.99,1,0,0,,,0,0.49,0.122,0.024,13259370,4832956,872872,,,,27059938.78,39614393.44,36369666.67,34347999.63,7.54,COC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,COC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,COC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,2.15,1.71,0.62,0.97,1.928,10.187,256.1688,0,16,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID4022527,94-13-3,Propylparaben,5.63,6,0,0,,,0,0.49,0.122,0.024,2499847,690732,113702,1954577,568760,108694,5101728.571,5661737.705,4737583.333,5167016.537,6.71,CCCOC(=O)C1=CC=C(O)C=C1,CCCOC(=O)C1=CC=C(O)C=C1,CCCOC(=O)C1=CC=C(O)C=C1,0.87,1.29,0.7,0.39,1.4131,6.54,168.1052,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID4024018,1918-00-9,Dicamba,0.85,1,0,0,,,0,0.732,0.244,0.061,464044,143268,31070,,,,633939.8907,587163.9344,509344.2623,576816.0291,5.76,COC1=C(Cl)C=CC(Cl)=C1C(O)=O,COC1=C(Cl)C=CC(Cl)=C1C(O)=O,COC1=C(Cl)C=CC(Cl)=C1C(O)=O,1.11,1.34,0.46,0.53,1.3761,6.875,214.9898,0,8,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID4026181,87-10-5,Tribromsalan,8.48,1,0,0,,,0,0.49,0.122,0.024,36493488,11766034,2116349,,,,74476506.12,96442901.64,88181208.33,86366872.03,7.94,OC1=C(Br)C=C(Br)C=C1C(=O)NC1=CC=C(Br)C=C1,OC1=C(Br)C=C(Br)C=C1C(=O)NC1=CC=C(Br)C=C1,OC1=C(Br)C=C(Br)C=C1C(=O)NC1=CC=C(Br)C=C1,2.65,2.05,0.79,0.55,2.1643,11.938,441.8566,0,13,0,0,1,2,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID4027604,5809-23-4,2-[4-(Diethylamino)-2-hydroxybenzoyl]benzoic acid,5.53,1,0,0,,,0,0.49,0.122,0.024,534350,154296,,,,,1090510.204,1264721.311,,1177615.758,6.07,CCN(CC)C1=CC(O)=C(C=C1)C(=O)C1=C(C=CC=C1)C(O)=O,CCN(CC)C1=CC(O)=C(C=C1)C(=O)C1=C(C=CC=C1)C(O)=O,CCN(CC)C1=CC(O)=C(C=C1)C(=O)C1=C(C=CC=C1)C(O)=O,1.73,2.04,1.1,1.16,2.4182,11.404,294.1969,0,18,0,0,1,4,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID4032619,112226-61-6,Halofenozide,7.79,2,0,0,,,0,0.49,0.122,0.024,38475105,11186880,2190965,30913571,9630738,2081111,78520622.45,91695737.7,91290208.33,87168856.16,7.94,CC(C)(C)N(NC(=O)C1=CC=C(Cl)C=C1)C(=O)C1=CC=CC=C1,CC(C)(C)N(NC(=O)C1=CC=C(Cl)C=C1)C(=O)C1=CC=CC=C1,CC(C)(C)N(NC(=O)C1=CC=C(Cl)C=C1)C(=O)C1=CC=CC=C1,1.87,1.95,0.46,1,2.523,11.59,311.6578,0,18,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID4034528,145701-21-9,Diclosulam,3.66,1,0,0,,,0,0.49,0.122,0.024,169664,52003,,,,,346253.0612,426254.0984,,386253.5798,5.59,CCOC1=NC(F)=CC2=NC(=NN12)S(=O)(=O)NC1=C(Cl)C=CC=C1Cl,CCOC1=NC(F)=CC2=NC(=NN12)S(=O)(=O)NC1=C(Cl)C=CC=C1Cl,CCOC1=NC(F)=CC2=NC(=NN12)S(=O)(=O)NC1=C(Cl)C=CC=C1Cl,2.77,2.81,-0.11,1.62,2.4146,12.475,396.1402032,0,13,2,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID4034609,120068-37-3,Fipronil,9.63,1,0,0,,,0,0.49,0.122,0.024,24290988,5725348,1099794,,,,49573444.9,46929081.97,45824750,47442425.62,7.68,NC1=C(C(=NN1C1=C(Cl)C=C(C=C1Cl)C(F)(F)F)C#N)S(=O)C(F)(F)F,NC1=C(C(=NN1C1=C(Cl)C=C(C=C1Cl)C(F)(F)F)C#N)S(=O)C(F)(F)F,NC1=C(C(=NN1C1=C(Cl)C=C(C=C1Cl)C(F)(F)F)C#N)S(=O)C(F)(F)F,1.91,2.81,0.29,1.54,2.2536,10.065,433.1160192,0,12,2,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID4034948,112410-23-8,Tebufenozide,9.83,1,0,0,,,0,0.49,0.122,0.024,1913572,519433,93073,,,,3905248.98,4257647.541,3878041.667,4013646.062,6.60,CCC1=CC=C(C=C1)C(=O)NN(C(=O)C1=CC(C)=CC(C)=C1)C(C)(C)C,CCC1=CC=C(C=C1)C(=O)NN(C(=O)C1=CC(C)=CC(C)=C1)C(C)(C)C,CCC1=CC=C(C=C1)C(=O)NN(C(=O)C1=CC(C)=CC(C)=C1)C(C)(C)C,1.78,1.94,0.46,1.07,2.9642,11.722,324.2476,0,22,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID4041529,121-61-9,4'-Sulfamylacetanilide,0.52,1,0,0,,,0,0.392,0.0976,0.0192,927881,280693,57033,,,,2367043.367,2875952.869,2970468.75,2737821.662,6.44,CC(=O)NC1=CC=C(C=C1)S(N)(=O)=O,CC(=O)NC1=CC=C(C=C1)S(N)(=O)=O,CC(=O)NC1=CC=C(C=C1)S(N)(=O)=O,1.4,2.36,0.89,1.26,1.4944,7.387,204.1622,0,8,0,0,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID4041783,1918-13-4,Chlorthiamid,2.03,1,0,0,,,0,0.49,0.122,0.024,223409,72830,,,,,455936.7347,596967.2131,,526451.9739,5.72,NC(=S)C1=C(Cl)C=CC=C1Cl,NC(=S)C1=C(Cl)C=CC=C1Cl,NC(=S)C1=C(Cl)C=CC=C1Cl,1.61,1.99,0.27,0.48,1.3224,6.737,201.0526,0,7,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID4044585,14663-23-1,Dantrolene sodium,3.69,1,0,0,,,0,0.732,0.244,0.061,1118756,390734,76895,,,,1528355.191,1601368.852,1260573.77,1463432.605,6.17,[Na+].[O-][N+](=O)C1=CC=C(C=C1)C1=CC=C(O1)C=NN1CC(=O)[N-]C1=O,[O-][N+](=O)C1=CC=C(C=C1)C1=CC=C(O1)C=NN1CC(=O)NC1=O,[O][N](=O)C1=CC=C(C=C1)C1=CC=C(O1)C=NN1CC(=O)[N]C1=O,2.37,2.28,0,1.71,2.0396,11.111,304.1736,0,14,0,0,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID4047252,186392-65-4,Ingliforib,7.67,3,0,0,,,0,0.49,0.122,0.024,1204286,470226,274693,1306459,611844,,2457726.531,3854311.475,11445541.67,5919193.224,6.77,O[C@H]([C@H](CC1=CC=CC=C1)NC(=O)C1=CC2=CC(Cl)=CC=C2N1)C(=O)N1C[C@H](O)[C@H](O)C1,OC(C(CC1=CC=CC=C1)NC(=O)C1=CC2=CC(Cl)=CC=C2N1)C(=O)N1CC(O)C(O)C1,O[C@H]([C@H](CC1=CC=CC=C1)NC(=O)C1=CC2=CC(Cl)=CC=C2N1)C(=O)N1C[C@H](O)[C@H](O)C1,3.15,2.97,1.55,2.53,3.2432,17.591,437.74796,0,23,1,0,3,5,0,4,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID4047331,331623-06-4,MK-547,8.7,1,0,0,,,0,0.49,0.122,0.024,809517,248383,51907,,,,1652075.51,2035926.23,2162791.667,1950264.469,6.29,[Na+].[Na+].CCCCC1=NC2=C(C=C1)[C@@H]([C@H]([C@@H]2C1=CC=C(OC)C=C1C[C@H](C)C([O-])=O)C([O-])=O)C1=CC2=C(OCO2)C=C1,CCCCC1=CC=C2C(C(C(C2=N1)C1=CC=C(OC)C=C1CC(C)C(O)=O)C(O)=O)C1=CC2=C(OCO2)C=C1,CCCCC1=NC2=C(C=C1)[C@@H]([C@H]([C@@H]2C1=CC=C(OC)C=C1C[C@H](C)C([O])=O)C([O])=O)C1=CC2=C(OCO2)C=C1,2.66,2.11,0,2.16,3.9282,18.304,502.36596,0,31,0,0,1,7,0,4,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID4047333,NOCAS_47333,PharmaGSID_47333,4.4,1,0,0,,,0,0.49,0.122,0.024,621376,141856,,,,,1268114.286,1162754.098,,1215434.192,6.08,CC1=NC=C(C=N1)[C@@H](CCCCCCC1=NC2=C(CCCN2)C=C1)CC(O)=O,Cc1ncc(cn1)C(CCCCCCc1ccc2CCCNc2n1)CC(O)=O,CC1=NC=C(C=N1)[C@@H](CCCCCCC1=NC2=C(CCCN2)C=C1)CC(O)=O,1.98,2.43,0.65,1.73,3.0982,14.128,353.26894,0,22,0,0,4,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID4047383,NOCAS_47383,AVE3247,6.56,1,0,0,,,0,0.1225,0.0305,0.006,85762,,,,,,700097.9592,,,700097.9592,5.85,[Na+].[O-]C(=O)C1=CC=C2N(CC3=NOC(=C3)C3=CC=C(Cl)S3)C(=NC2=C1)C(=O)NC1CCN(CC1)C1CC1,OC(=O)C1=CC=C2N(CC3=NOC(=C3)C3=CC=C(Cl)S3)C(=NC2=C1)C(=O)NC1CCN(CC1)C1CC1,[O]C(=O)C1=CC=C2N(CC3=NOC(=C3)C3=CC=C(Cl)S3)C(=NC2=C1)C(=O)NC1CCN(CC1)C1CC1,3.68,3.13,0.26,2.61,3.5477,19.601,501.8166,0,25,1,0,5,4,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID4047672,272451-65-7,Flubendiamide,10.36,1,0,0,,,0,0.3675,0.0915,0.018,25669468,9714981,1960314,,,,69848892.52,106174655.7,108906333.3,94976627.2,7.98,CC1=CC(=CC=C1NC(=O)C1=CC=CC(I)=C1C(=O)NC(C)(C)CS(C)(=O)=O)C(F)(C(F)(F)F)C(F)(F)F,CC1=CC(=CC=C1NC(=O)C1=CC=CC(I)=C1C(=O)NC(C)(C)CS(C)(=O)=O)C(F)(C(F)(F)F)C(F)(F)F,CC1=CC(=CC=C1NC(=O)C1=CC=CC(I)=C1C(=O)NC(C)(C)CS(C)(=O)=O)C(F)(C(F)(F)F)C(F)(F)F,2.18,2.69,0.38,1.75,3.7681,15.808,660.2153924,0,23,0,7,2,4,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID5021201,121-79-9,Propyl gallate,2.5,1,0,0,,,0,0.49,0.122,0.024,5168601,1461554,235399,,,,10548165.31,11979950.82,9808291.667,10778802.6,7.03,CCCOC(=O)C1=CC(O)=C(O)C(O)=C1,CCCOC(=O)C1=CC(O)=C(O)C(O)=C1,CCCOC(=O)C1=CC(O)=C(O)C(O)=C1,1.2,1.24,1.22,0.89,1.5305,7.881,200.104,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
